DB00002,C0007102,3.264621902083789
DB00004,C0079773,1.3464150998948627
DB00005,C0003873,3.3828848144202515
DB00005,C3495559,1.8805435765110277
DB00005,C0003872,2.4095264291778107
DB00005,C0038013,2.4386035878043097
DB00007,C0014175,0.10506225621631157
DB00008,C0524910,1.9477321892014858
DB00008,C0524909,1.9657130725686083
DB00009,C0948008,2.65662928575896
DB00009,C0155626,1.9028440066476755
DB00009,C0034065,1.2254702215286584
DB00010,C0013338,2.5172129319500414
DB00013,C0034065,2.3236091475095098
DB00014,C0014175,1.1903961166689827
DB00015,C0155626,1.5024212484159194
DB00022,C0524910,1.9477321892014858
DB00023,C0023449,1.0199467116962149
DB00026,C0003873,1.6860283169608965
DB00030,C0011854,0.7147753331712619
DB00030,C0011860,4.152961924445468
DB00030,C0011849,3.3834665588274726
DB00031,C0155626,0.7720135122948077
DB00040,C0020615,0.5603902439593084
DB00041,C0023467,1.3200173818756933
DB00043,C0004096,1.2057165589437695
DB00046,C0011854,1.9427010735066752
DB00046,C0011860,1.783102442768493
DB00047,C0011854,1.814721235585974
DB00047,C0011860,2.5409421349081622
DB00051,C0003873,2.715702783808551
DB00051,C3495559,1.7332624592868067
DB00051,C0003872,2.2682158635053344
DB00051,C0038013,2.669897269249757
DB00051,C0010346,2.748330649431667
DB00051,C0009324,2.6478175427915733
DB00052,C0032897,1.3332397918064427
DB00052,C0013338,2.5021604033353735
DB00056,C0023467,1.5834594100750692
DB00059,C0023449,0.47450914423288393
DB00063,C0948089,1.9051973919868264
DB00065,C0010346,2.8097257620075844
DB00065,C0009324,2.744434505907027
DB00065,C0003873,2.6999947819153522
DB00065,C0038013,2.8073849746827646
DB00065,C0003872,2.16162482252849
DB00073,C0024305,2.166508722817003
DB00073,C0023434,2.610797127667996
DB00073,C0003873,3.3805803024106216
DB00078,C0024301,1.6025208272333507
DB00091,C0003873,2.962773225083865
DB00091,C0022575,0.14744977635485718
DB00108,C0026769,0.4420887002600917
DB00108,C0010346,0.4628416492587602
DB00112,C1621958,2.8473212299290056
DB00112,C0302592,2.3083466144952345
DB00115,C0162316,0.0781631174229379
DB00136,C0020598,0.7479471991024713
DB00136,C0085682,1.459050098179667
DB00136,C0020626,0.5297083858968394
DB00137,C0242383,0.9548067525014959
DB00146,C0020598,0.6506747353479345
DB00146,C0035579,0.49845867607333116
DB00146,C0085682,1.1133998599228443
DB00153,C0035579,0.8058542008483325
DB00153,C0029456,1.726507574940806
DB00153,C0020598,0.3286395444417814
DB00153,C0020626,0.11838005111271033
DB00158,C0162316,0.3574529564637151
DB00169,C0035579,0.4292539103146864
DB00169,C0020598,0.3525989903566615
DB00169,C0029456,1.193689617970226
DB00175,C0038454,2.7646634642815617
DB00175,C0020443,2.8448106082726814
DB00175,C0020557,2.8167691885673007
DB00175,C0003850,2.589631956770172
DB00177,C0020538,0.27114838965111565
DB00178,C0038454,2.0255454741676555
DB00178,C0020538,2.394057692709233
DB00180,C0004096,0.1869234814859079
DB00182,C0028754,0.6631073025903362
DB00182,C1263846,0.796886689044827
DB00182,C0027404,0.847512553580597
DB00186,C0014553,2.2429577615672316
DB00186,C0270846,3.126992322632317
DB00186,C0003467,2.3490076073440416
DB00186,C0038220,2.0208326620188157
DB00187,C0004238,0.5324648755567926
DB00188,C0026764,0.2586427454134222
DB00188,C0334634,0.3731869843223301
DB00189,C0917801,2.505723238439692
DB00190,C0030567,2.334762160302886
DB00190,C0242422,1.4623237027135167
DB00191,C0020649,0.433894038070446
DB00191,C0028754,0.7228202736411549
DB00193,C0030193,2.369318906649461
DB00195,C0020538,1.1685475295513683
DB00198,C0021400,0.09105286386067217
DB00199,C0025289,0.5368760410902202
DB00201,C0030193,1.3804473296866862
DB00201,C0003862,0.29240335397313416
DB00203,C0242350,2.4010359238499146
DB00205,C0024530,0.7288068784541287
DB00206,C0033975,0.4567859429821819
DB00206,C0020538,2.2481445449075466
DB00209,C0085606,0.8339786142292053
DB00213,C0017168,1.2681789992842412
DB00213,C0030920,0.9194972000999899
DB00214,C0020538,3.03566695635603
DB00214,C0013604,1.110435546021583
DB00215,C1269683,3.8026377955112745
DB00215,C0011581,3.5051377994918997
DB00216,C0149931,1.7046778188319271
DB00220,C0019693,0.7245481733014565
DB00222,C0011860,2.1207968365026795
DB00223,C0015230,0.254218028154981
DB00227,C0020473,1.571680806503579
DB00227,C0020443,1.7525337787854927
DB00227,C0020557,2.124354502634074
DB00227,C0003850,2.551239946733726
DB00231,C0917801,1.8806860203238525
DB00232,C0020538,2.253651152258814
DB00232,C0013604,0.6925180892778947
DB00237,C0917801,1.4796742080744507
DB00240,C0011616,0.3756492564082785
DB00240,C0015230,0.16973095161135515
DB00240,C0036508,0.21639922907348053
DB00240,C0024138,0.21707947581214213
DB00243,C0002962,1.0643678231292786
DB00244,C0009324,1.5771943504063115
DB00246,C0036341,3.57130301634471
DB00250,C0023343,1.9746514327893105
DB00252,C0038220,2.7866351877822186
DB00252,C0014544,2.936489548018404
DB00252,C0494475,1.584227295703001
DB00253,C0042164,1.2192037656031414
DB00254,C0035021,0.189633244533964
DB00260,C0041327,0.07252267918701054
DB00262,C0153633,1.7519560733169535
DB00262,C0019829,0.5667108681326698
DB00262,C0079744,0.32808308683076914
DB00262,C0024305,0.41743838476352263
DB00262,C0555198,0.5107522682129347
DB00264,C0020538,1.3235975045061585
DB00264,C0027051,1.284076625874189
DB00264,C0948089,1.0780113258582704
DB00266,C0027051,1.0683687862328923
DB00266,C0040038,0.3888090931900753
DB00266,C0040053,0.688955747097813
DB00268,C0030567,2.327171847982539
DB00268,C0035258,1.295196983196882
DB00270,C0020538,1.4138248040887573
DB00274,C0032285,0.47798982211288293
DB00275,C0020538,0.27114838965111565
DB00277,C0024115,1.5125344090851396
DB00277,C0004096,2.0730679228853774
DB00279,C0010308,0.45327772779196873
DB00279,C0018021,0.6345443421159933
DB00279,C0020676,0.8282320270388945
DB00280,C0085612,1.9000873836593164
DB00281,C0085612,1.5583027158984906
DB00281,C0033774,2.1037705914708305
DB00281,C0027796,1.7393896391434498
DB00283,C0033774,2.2892709120885595
DB00284,C0011860,2.0684858233868173
DB00285,C1269683,3.1620116516661683
DB00286,C1384606,0.3261915259007291
DB00288,C0011616,0.4576333809361307
DB00288,C0079773,0.48238754275774004
DB00288,C0015230,0.16488724831720336
DB00288,C0024138,0.3249445652525706
DB00288,C0036508,0.3335344771130184
DB00289,C1263846,1.1540092190664033
DB00290,C0007137,2.258092566837201
DB00290,C0024305,0.7486271952532169
DB00290,C0007847,1.295303896943848
DB00290,C0079744,1.1380808092492833
DB00290,C0024301,0.5156439858021222
DB00290,C0278996,1.6371544054853082
DB00290,C0019829,1.4520030435238493
DB00291,C0024301,1.1377506677043248
DB00291,C0019829,0.5288203509633113
DB00291,C0023434,0.3810772065144561
DB00295,C0030193,3.283266488175579
DB00297,C0033774,1.1595522229010211
DB00300,C0019693,0.25109351213952946
DB00302,C0025323,1.2229839963648554
DB00302,C0014175,0.24070633770989727
DB00305,C0281361,0.6469853993812216
DB00306,C0917801,2.4262409662939857
DB00309,C0242379,0.17163145205901056
DB00309,C0023473,0.3999421692609652
DB00309,C0025202,0.2437247642693096
DB00309,C0023449,0.9249659573842762
DB00310,C0013604,0.6021610785280913
DB00310,C0020538,2.4408373484655983
DB00312,C0014544,2.5103606184142646
DB00312,C0038220,2.659412772901086
DB00312,C0917801,2.4262409662939857
DB00313,C0014544,2.1335594206475235
DB00313,C0014553,0.32197505371494956
DB00315,C0149931,2.0312137598000573
DB00316,C0030193,2.4338802626889464
DB00316,C0003862,0.20179139412208538
DB00316,C0015967,0.9779584740870305
DB00316,C2607914,0.41309100319206293
DB00317,C0007131,2.589816172763445
DB00318,C0015967,0.49954919386033503
DB00318,C0030193,2.817155663318096
DB00320,C0149931,1.9511314095055758
DB00321,C0011581,2.90388546175535
DB00322,C0345904,0.5308460532985657
DB00323,C0030567,1.0084499378829275
DB00324,C0042164,1.3092158453436993
DB00325,C0020538,1.4106075040973087
DB00327,C0030193,2.791136451180273
DB00328,C0003873,1.1599122808213655
DB00328,C0038013,0.3746947970023321
DB00328,C0013274,0.41689564173795435
DB00328,C0029408,0.18373918570361128
DB00328,C0018099,1.1611934812464775
DB00330,C0041327,0.21246627865720535
DB00331,C0011860,3.3608136622380242
DB00332,C2607914,0.5779948862908066
DB00332,C0024117,1.1775610891644956
DB00334,C0005587,2.53488777711595
DB00334,C1269683,3.0680850486242024
DB00334,C0036341,4.218604209918386
DB00335,C0027051,1.6013430992057305
DB00335,C0020538,3.5534857456063444
DB00338,C0017168,1.5736374399473148
DB00338,C0030920,2.298210543923505
DB00338,C0038358,0.3126507094962165
DB00341,C2607914,1.1905899392561947
DB00343,C0020538,1.8668080259351856
DB00343,C0004238,1.9250193443389336
DB00344,C0011581,2.3240240177364155
DB00347,C0014544,0.8066189856136634
DB00347,C0014553,1.0140706426461858
DB00350,C0020538,2.6210751013559204
DB00351,C0476089,1.4732913512390104
DB00359,C0009324,0.15675970677403034
DB00361,C0007131,1.6159006172327468
DB00366,C0033774,0.8381627227901933
DB00366,C2607914,1.7104853219034477
DB00367,C0025323,0.1781359956025133
DB00368,C0004096,1.3487696860582563
DB00368,C0020649,2.0347469890495447
DB00368,C0006267,0.7468780520783329
DB00368,C0030567,0.7914601021890281
DB00370,C1269683,3.0740405944330083
DB00371,C0003467,2.350305932434869
DB00373,C0020538,1.381743115457678
DB00374,C2973725,1.1948600550620843
DB00376,C0242422,1.2010604222248178
DB00376,C0030567,0.3139154445146359
DB00379,C0085612,0.754557866845572
DB00381,C0038454,0.8016942156086361
DB00381,C0020538,2.765443537515539
DB00381,C0002962,0.37090826983921954
DB00384,C0020538,2.637323934076083
DB00384,C0013604,0.8141918566676172
DB00385,C0005684,0.7644784444040315
DB00387,C0030567,0.2319657803853337
DB00388,C0015967,1.2753324139615603
DB00389,C0020550,0.4673672691942433
DB00389,C0018213,1.3164635831366596
DB00390,C0004238,1.29415087853507
DB00391,C0036341,2.0231701200421375
DB00393,C0038525,0.8193373924552192
DB00394,C0035455,0.6891425662522099
DB00394,C0004096,1.3337283288005466
DB00396,C0476089,1.4305408690529196
DB00396,C0014175,1.5737307255334387
DB00398,C0007134,1.9967401639092817
DB00398,C2239176,3.436025311321886
DB00399,C0029456,0.4813485075415045
DB00401,C0020538,2.366050144933379
DB00402,C0917801,2.2500177955479352
DB00404,C0003467,1.6734192407150983
DB00405,C0033774,0.8381627227901933
DB00405,C2607914,1.7104853219034477
DB00408,C0036341,2.6133782053524137
DB00408,C0005586,2.7033794902693296
DB00411,C0017612,0.18502238301475082
DB00413,C0035258,2.251079526993795
DB00413,C0030567,1.6196151101416185
DB00418,C0014544,1.8850126843113477
DB00418,C0038220,1.6941191002534157
DB00418,C0917801,1.4796742080744507
DB00420,C0042963,0.14603892686665176
DB00420,C0033774,0.7191910470707987
DB00420,C0033975,1.0263532996850298
DB00420,C0036341,3.2105624632475274
DB00421,C0020538,3.5180343217921406
DB00421,C0003962,0.1922205934307004
DB00421,C0013604,1.4119872146711616
DB00421,C0020428,0.594630121234586
DB00422,C1263846,0.8968526033123849
DB00425,C0917801,0.6203328430058995
DB00427,C0033774,0.8381627227901933
DB00427,C2607914,1.7104853219034477
DB00432,C0007102,1.0611114952642136
DB00433,C0036341,2.889345709412705
DB00434,C2607914,0.49195029684096414
DB00434,C0033774,1.4704041736835631
DB00435,C0020542,0.16679749433303273
DB00436,C0020538,1.7848717901912639
DB00437,C0018099,0.6373757888320504
DB00437,C0003868,0.11329260177776827
DB00437,C0740394,0.7193025304643033
DB00441,C0007131,2.368571706033408
DB00441,C0281361,1.563762300883319
DB00441,C1140680,0.9260363616909396
DB00441,C0278488,1.4555407890016538
DB00443,C0015397,0.5011944698640435
DB00443,C0027726,0.7585371933980972
DB00443,C0024141,0.8213704382758682
DB00443,C0021390,0.4581644344914241
DB00443,C0036508,0.361376291600161
DB00443,C0001627,1.0264606164572752
DB00443,C0004096,0.995713004473068
DB00443,C0003873,1.383456354639154
DB00443,C0024301,0.3732442781875608
DB00443,C0011606,0.3055420523396133
DB00443,C0011616,0.6188689982992455
DB00443,C0004364,1.0593926211118347
DB00443,C0026769,0.7416966149030898
DB00443,C0024138,0.44310146760888386
DB00443,C0002880,0.2983054290110338
DB00443,C0023449,0.40995161606496205
DB00443,C0001403,0.08893397408984682
DB00443,C0003872,0.16437997846491695
DB00443,C0003868,0.41779995272578085
DB00443,C0038013,0.6723314898156527
DB00444,C0023449,1.3999544954095366
DB00445,C0678222,3.3741703230161977
DB00448,C0038358,0.08344631022958547
DB00448,C0017168,1.3614935875935972
DB00448,C0030920,1.9026954631688522
DB00449,C0017612,0.1730280810087005
DB00451,C0007115,1.6264423010445002
DB00451,C0020473,1.5101612776787796
DB00451,C0010308,1.8428149026547065
DB00451,C0020676,1.2644275579037325
DB00451,C0018021,0.9931885718179249
DB00454,C0030193,1.2770045727936987
DB00457,C0020538,1.955686154531899
DB00458,C0011581,2.675241661966205
DB00459,C0033860,1.1545950323786252
DB00461,C0029408,0.5262709915420848
DB00461,C0003873,0.9667050346033644
DB00469,C0003864,0.8433894277821687
DB00472,C0011581,4.399263059081306
DB00472,C1269683,2.7963952179623752
DB00472,C0005587,2.3701313986636294
DB00475,C0003467,1.9628292799043527
DB00476,C1269683,1.3887469569439572
DB00477,C0036341,3.202613700330713
DB00477,C0027498,0.3991827814731609
DB00477,C0033975,2.1183814625749484
DB00480,C0026764,3.1659764675714643
DB00480,C0334634,1.140574513832654
DB00482,C0003873,1.0068998505437625
DB00482,C0038013,1.300148580006351
DB00482,C0029408,1.4135748350423358
DB00484,C0017612,0.1272865332498519
DB00491,C0011860,0.8449917220952977
DB00492,C0020538,1.1313250615258525
DB00494,C0030567,0.9739640075945716
DB00495,C0019693,0.5119954487619227
DB00499,C0033578,2.498367227992332
DB00500,C0029408,0.8092412765415304
DB00500,C0003873,2.1162775359862023
DB00501,C0017168,0.14505438909347773
DB00502,C0036341,5.449993691083299
DB00502,C0033975,2.595734595514232
DB00503,C0019693,0.6522952900068497
DB00503,C0524910,0.2140900210376176
DB00508,C0033975,0.5258964003911977
DB00508,C0042963,0.3185520861885892
DB00508,C0027498,0.22339191310022524
DB00509,C0020473,0.5794671680363608
DB00514,C0015967,0.32945404897657854
DB00515,C1140680,2.894106819450877
DB00515,C1336708,0.450088204841288
DB00519,C0020538,0.37641901558260515
DB00521,C0020538,1.4524084643714177
DB00524,C0020538,1.5805972704650926
DB00527,C0033774,2.034300158657421
DB00528,C0020538,0.6549229436029792
DB00530,C0007131,3.1897448213085395
DB00530,C0281361,1.7668693779780846
DB00531,C0024299,0.7396029572073686
DB00531,C0026764,1.2243604853422414
DB00531,C0027819,0.5956486286535455
DB00531,C0035335,0.8640569089296822
DB00539,C0278488,0.771611676113893
DB00540,C0011581,2.804791448815612
DB00541,C0035412,0.3787070261391009
DB00541,C0027708,0.7509009548705834
DB00541,C0024301,1.1275069099071569
DB00541,C0023449,1.8483501460812268
DB00541,C0079744,0.7726762495828425
DB00541,C0006413,0.9838255158919583
DB00541,C0019829,0.6962622453684693
DB00541,C0027819,2.071762638659772
DB00541,C0024305,1.3107962955129775
DB00542,C0020538,1.792948948797297
DB00543,C0011581,3.1015593494153086
DB00544,C0281361,1.5151273586435146
DB00544,C0007102,3.417205302397199
DB00544,C0278488,1.2123563335373415
DB00544,C0024623,3.3597886781854562
DB00545,C0026896,0.4136564307213046
DB00547,C0011616,0.6358823838714855
DB00547,C0079773,0.15902125229338782
DB00547,C0036508,0.3151117490544252
DB00554,C0003873,0.26091344976910846
DB00555,C0014544,2.7306747004186653
DB00555,C0494475,1.8009910059861243
DB00557,C0033774,1.5143340259647102
DB00559,C2973725,0.34351561182544554
DB00559,C0020542,0.9892673538670782
DB00561,C0235063,0.3444107101244274
DB00563,C0033860,0.2076198627597196
DB00563,C0278996,0.15481744760905639
DB00563,C0024305,0.7522263217416213
DB00563,C0023449,1.3236823886655302
DB00563,C0242379,1.4316252489560108
DB00563,C0006413,0.6429730060811387
DB00563,C0003873,2.7155401874288816
DB00564,C0014544,2.865015497612734
DB00564,C0494475,1.2388503476719837
DB00568,C0042571,0.3129414479371266
DB00568,C0027497,0.49503816187649907
DB00569,C0149871,3.1975993127907563
DB00570,C0019829,0.58423160433597
DB00570,C0278488,0.35143123459893455
DB00570,C0024305,0.8203296380868581
DB00571,C0004238,0.9708052774255411
DB00571,C0020538,2.1953365034718706
DB00573,C0003873,1.9823967426387763
DB00573,C0029408,1.3994486978155438
DB00573,C0030193,2.218683690580642
DB00575,C0020538,2.422118438519059
DB00579,C0028754,0.47361759238264123
DB00581,C0019151,0.6151103936655524
DB00584,C0020538,3.139648599305292
DB00584,C0018802,2.495924920858011
DB00585,C0030920,0.5451354109861971
DB00585,C0017168,1.1530852653734547
DB00585,C0038358,0.26857303813944183
DB00586,C0003873,1.5139436125972585
DB00586,C0038013,0.27525547000561545
DB00586,C0030193,1.5032177961767734
DB00588,C0036508,0.3329425797693994
DB00588,C2607914,0.10308254523239621
DB00588,C0079773,0.09080351715824328
DB00588,C0024138,0.3236032932147219
DB00588,C0011616,0.10616713221318166
DB00588,C0034067,0.19759234583091978
DB00589,C0149931,1.5372900270961467
DB00590,C0020538,1.1863153919094114
DB00591,C0079773,0.1613184955162743
DB00591,C0024138,0.4743563581312669
DB00591,C0011616,0.11793356598470008
DB00591,C0011615,0.07384265212058315
DB00591,C0036508,0.48300498573707906
DB00593,C0014553,0.6666761196668486
DB00594,C0013604,1.1239407055462476
DB00594,C0020538,1.8243271941528474
DB00595,C0035021,0.1511082483156247
DB00595,C0037199,0.10611034560390589
DB00595,C0032285,0.15193116122588596
DB00596,C0036508,0.48300498573707906
DB00596,C0024138,0.4743563581312669
DB00596,C0079773,0.1613184955162743
DB00596,C0011616,0.11793356598470008
DB00598,C0020538,2.3453919303272257
DB00599,C0014544,1.8036116500693158
DB00603,C0014175,1.3476324221161038
DB00603,C0476089,1.5716814527337681
DB00603,C0232940,0.8687590717435314
DB00604,C0017168,0.30159922346105267
DB00605,C0038013,0.31504554346642594
DB00605,C0003873,0.6946226985775661
DB00608,C0003873,0.42712935082939985
DB00608,C0024141,1.0092710471682054
DB00608,C0024138,1.0589146344335796
DB00611,C0030193,1.9877978733235186
DB00612,C0020538,0.9027108688944228
DB00617,C0014544,1.181780306091401
DB00617,C0014553,1.0630049028143906
DB00618,C0037199,0.09845154243799588
DB00618,C0032285,0.29319884770128046
DB00618,C0035021,0.498544315036512
DB00619,C0238198,1.2846143189235217
DB00620,C0021390,0.7433590980884658
DB00620,C0042164,1.4179868687304331
DB00620,C0022548,0.8748269790892844
DB00620,C0011616,0.9960288234203081
DB00620,C0003868,0.6213617999843881
DB00620,C0004364,0.5528259471813108
DB00620,C0002880,1.0809903432335113
DB00620,C0010346,0.7503996947853376
DB00620,C0004096,0.3493122384259611
DB00620,C0040147,0.25594466141257344
DB00620,C0036202,0.11137157744148701
DB00620,C0026769,1.1968300417582554
DB00620,C0024141,0.240074787977197
DB00620,C0027726,1.0717042312609038
DB00620,C0079773,0.11065699147243584
DB00620,C0003873,1.1094904916969366
DB00620,C0038013,0.27754213685498424
DB00620,C0001627,1.9654374154378766
DB00622,C0020538,2.3480820923624304
DB00623,C0036341,2.236256437022506
DB00623,C0033975,1.1389137265672298
DB00624,C0948896,0.5506779119078049
DB00624,C0010417,1.2941753983672237
DB00624,C0034012,0.6659575390571528
DB00624,C0020635,1.0221955432446146
DB00625,C0019693,0.3596161976899159
DB00627,C0020473,0.06787314287559498
DB00628,C0003467,1.9800460612170696
DB00629,C0020538,0.2940800572627312
DB00631,C0023449,1.6135419044031862
DB00635,C0023449,1.8160718922932824
DB00635,C0010346,1.2615037710606387
DB00635,C0024305,0.33947338857457865
DB00635,C0011616,0.49100688197798714
DB00635,C0027726,0.9636989789222692
DB00635,C2607914,0.20761466903201053
DB00635,C0002880,1.2304223295027328
DB00635,C0004096,0.5815618211350344
DB00635,C0040147,0.7039121242170707
DB00635,C0019829,0.4428958665210281
DB00635,C0024141,0.12866345435024756
DB00635,C0037274,0.6120338146407187
DB00635,C0079773,0.5357356953944242
DB00635,C0026769,1.411867688143852
DB00635,C0079744,0.09555609330984625
DB00635,C0003873,1.5880403626019026
DB00635,C0038013,0.22623347627194385
DB00635,C0003868,0.5743634821679182
DB00635,C0004364,0.961098483497271
DB00635,C0021390,1.453773815432521
DB00636,C0020473,1.1674599002569637
DB00637,C2607914,0.3256914436221182
DB00641,C0038454,2.069005576165397
DB00641,C0003850,2.559615212889438
DB00641,C0020443,1.923054363320961
DB00641,C0020557,2.3313994446214727
DB00642,C0007131,1.4126724475447698
DB00645,C0033774,1.0902735545532745
DB00647,C0030193,2.0392681704954225
DB00649,C0019693,0.5202986463541298
DB00650,C0002888,0.6473091498485848
DB00651,C0004096,1.5151519036647483
DB00652,C0030193,2.460431423028695
DB00654,C0017612,0.9012285866498339
DB00656,C1269683,2.0383217516175143
DB00657,C0020538,0.7548901976690139
DB00659,C0001973,1.470567051486056
DB00661,C0004238,1.175626344596942
DB00661,C0020538,2.5744958025815423
DB00661,C0002962,0.966855718719689
DB00663,C0036508,0.32301992324325507
DB00663,C0024138,0.32149163922425966
DB00663,C0079773,0.0975279874273818
DB00663,C0011616,0.11138061510965544
DB00667,C0029408,0.4452648100256989
DB00668,C0020649,2.012925476718521
DB00668,C0006267,1.1658075700079857
DB00668,C0013404,0.4780820653922503
DB00668,C0004096,1.270879968303333
DB00668,C0034067,0.06695412971667263
DB00669,C0149931,2.356329291589846
DB00670,C0030920,0.17992437511236473
DB00672,C0011860,1.9706919786836883
DB00674,C0002395,2.848638201887708
DB00678,C0011881,0.4130569710078721
DB00678,C0020538,1.8762141868913644
DB00680,C0085612,1.7128915387320276
DB00681,C0035021,0.6748247314411056
DB00682,C0040053,4.076195824665782
DB00682,C0040038,0.9105436360980652
DB00682,C0149871,1.199342240772138
DB00683,C0085631,0.07946972494382998
DB00683,C0003467,1.244463592993221
DB00687,C0001403,0.20442090128706364
DB00690,C0917801,2.1858179970476406
DB00691,C0020538,1.1313250615258525
DB00694,C0023449,1.8687778775657726
DB00694,C0023487,1.1401056021718927
DB00694,C0023465,1.3823444743408797
DB00694,C0023467,2.3482669029048484
DB00695,C0013604,1.3409997217453473
DB00695,C0020538,2.5118430600449284
DB00696,C0149931,2.2268166855596245
DB00697,C0026838,1.1039900083321583
DB00700,C0020538,2.1833860773687377
DB00701,C0019693,0.6478641017606283
DB00703,C0017612,0.08607480635700986
DB00704,C0001973,2.862846181041026
DB00704,C0028754,0.26604054063576965
DB00705,C0019693,0.7307064803465011
DB00709,C0019693,0.6325209854052357
DB00709,C0524909,0.40394603301742354
DB00710,C0020437,1.3293375238610194
DB00712,C0003873,1.0461713399124437
DB00714,C0030567,2.731307394517325
DB00715,C1269683,3.5318170927727053
DB00715,C0038436,1.15217422195257
DB00715,C0011581,3.7123388095443146
DB00716,C0004096,2.4196331132134223
DB00717,C0232940,0.2847812903832152
DB00717,C0025323,0.27714019514051036
DB00717,C0271578,0.5625519134737791
DB00717,C0014175,0.6233927768261253
DB00718,C0524909,1.1037739954683934
DB00719,C0033774,1.9473510866734318
DB00719,C2607914,2.480874425610108
DB00722,C0027051,2.5308625074187736
DB00722,C0020538,2.437941407281801
DB00725,C0030920,2.1881842579152964
DB00726,C0011581,2.914458614979557
DB00731,C0011860,2.133216808336517
DB00734,C0036341,3.9615759181949977
DB00734,C0004352,1.6676298737811424
DB00736,C0017168,1.055407685646076
DB00736,C0030920,1.2962766957371763
DB00740,C0002736,1.029119808084386
DB00741,C0006114,0.38192480602595225
DB00741,C0027726,2.162165277256433
DB00741,C0010346,1.6866145728191957
DB00741,C0024141,1.0183954552363046
DB00741,C0003873,2.3487778842377773
DB00741,C0042164,1.625377160821252
DB00741,C0021390,1.892029676234539
DB00741,C0022568,1.4453675554168135
DB00741,C0015230,0.7919607546962937
DB00741,C0026769,1.7669884280843478
DB00741,C0033860,1.2533839013294883
DB00741,C0023449,1.2680679762428873
DB00741,C0036508,0.7645647487063587
DB00741,C0019829,0.5804492833149146
DB00741,C0024305,0.8206529512196779
DB00741,C0040147,0.6412052633764783
DB00741,C0011615,1.2045933874232602
DB00741,C0004096,2.8218787500057885
DB00741,C0003868,1.3248034238914828
DB00741,C0079773,0.635016940068317
DB00741,C2607914,0.39363450356635477
